t,x,y,vx,vy
0.000139,-0.10876674348757237,0.06836732787117114,-652.812690140368,-385.917931629518
0.00014,-0.10941854434908373,0.06798077639698835,-650.7897475203592,-387.1821165598338
0.00014099999999999998,-0.1100683244488507,0.0675929694216111,-648.7711847380942,-388.4289622797884
0.00014199999999999998,-0.11071608822023447,0.06720392419928216,-646.7571083000827,-389.6586386560384
0.000143,-0.11136184020149156,0.0668136578145958,-644.7476214995312,-390.87131511116263
0.000144,-0.11200558503258758,0.06642218718296487,-642.742824470313,-392.0671605779617
0.000145,-0.11264732745206474,0.06602952905113264,-640.7428142408144,-393.24634345558377
0.000146,-0.11328707229396333,0.06563569999772766,-638.747684787619,-394.4090315674353
0.000147,-0.11392482448479661,0.0652407164338598,-636.7575270889978,-395.55539212083823
0.000148,-0.11456058904057916,0.06484459460375583,-634.7724291781672,-396.6855916683934
0.000149,-0.11519437106390833,0.06444735058543272,-632.7924761962884,-397.7997960710111
0.00015,-0.1158261757410986,0.06404900029140716,-630.8177504451747,-398.89817046256906
0.00015099999999999998,-0.11645600833936845,0.0636495594694396,-628.8483314396804,-399.9808792161588
0.00015199999999999998,-0.11708387420407941,0.06324904370331129,-626.8842959597439,-401.0480859118813
0.000153,-0.11770977875602706,0.06284746841363266,-624.9257181020613,-402.09995330615277
0.000154,-0.11833372748878346,0.06244484885868183,-622.9726693313658,-403.13664330248304
0.000155,-0.11895572596609058,0.06204120013527148,-621.0252185312917,-404.15831692368727
0.000156,-0.11957577981930458,0.061636537179642854,-619.0834320548031,-405.1651342854938
0.000157,-0.12019389474489003,0.0612308747683855,-617.1473737741667,-406.15725457151075
0.000158,-0.12081007650196411,0.06082422751938133,-615.2171051304525,-407.1348360095136
0.000159,-0.1214243309098899,0.0604166098927718,-613.2926851825454,-408.0980358490184
0.00015999999999999999,-0.12203666384591849,0.06000803619194682,-611.3741706556518,-409.0470103401033
0.00016099999999999998,-0.1226470812428794,0.059598520564554315,-609.4616159892892,-409.98191471344364
0.00016199999999999998,-0.1232555890869186,0.059188077003529106,-607.555073384743,-410.9029031615245
0.000163,-0.12386219341528378,0.05877671934814,-605.6545928519818,-411.8101288209973
0.000164,-0.1244669003141563,0.058364461285053994,-603.7602222560179,-412.70374375614546
0.000165,-0.12506971591652918,0.05795131634941647,-601.8720073627053,-413.58389894342565
0.000166,-0.12567064640013056,0.0575372979259463,-599.9899918839658,-414.4507442570521
0.000167,-0.12626969798539217,0.05712241925004488,-598.1142175224346,-415.3044284555913
0.000168,-0.12686687693346213,0.056706693408918075,-596.2447240155202,-416.14509916953494
0.000169,-0.12746218954426147,0.056290133342710096,-594.381549178871,-416.9729028898207
0.00016999999999999999,-0.1280556421545839,0.05587275184564844,-592.5247289492445,-417.7879849572692
0.00017099999999999998,-0.12864724113623804,0.055454561567198885,-590.6742974267748,-418.59048955290774
0.00017199999999999998,-0.12923699289423177,0.05503557501322979,-588.8302869166333,-419.3805596891514
0.000173,-0.12982490386499773,0.054615804547184746,-586.9927279700814,-420.1583372018121
0.000174,-0.1304109805146598,0.05419526239126287,-585.161649424912,-420.923962742908
0.000175,-0.13099522933733948,0.053773960627605845,-583.3370784452782,-421.677575774245
0.000176,-0.13157765685350203,0.053351911199491044,-581.5190405609088,-422.4193145617442
0.000177,-0.13215826960834132,0.052929125912529934,-579.7075597057096,-423.14931617048796
0.000178,-0.13273707417020306,0.05250561643587113,-577.9026582557506,-423.86771646045906
0.000179,-0.13331407712904567,0.052081394303407316,-576.1043570666399,-424.57465008294804
0.00017999999999999998,-0.13388928509493836,0.05165647091498549,-574.3126755102862,-425.27025047760384
0.00018099999999999998,-0.13446270469659544,0.05123085753761981,-572.5276315110501,-425.95464987010365
0.00018199999999999998,-0.13503434257994665,0.05080456530670646,-570.7492415812873,-426.62797927041885
0.000183,-0.1356042054067427,0.05037760522724004,-568.9775208562855,-427.2903684716537
0.000184,-0.13617229985319532,0.04994998817503072,-567.2124831285994,-427.941946049435
0.000185,-0.13673863260865154,0.04952172489792184,-565.4541408817843,-428.5828393618307
0.000186,-0.1373032103743013,0.049092826017007284,-563.7025053235344,-429.2131745497765
0.000187,-0.13786603986191784,0.0486633020278482,-561.9575864182289,-429.83307653798994
0.000188,-0.13842712779263053,0.04823316330168857,-560.2193929188892,-430.44266903635133
0.00018899999999999999,-0.1389864808957291,0.047802420086669156,-558.4879323985534,-431.0420745417332
0.00018999999999999998,-0.13954410590749922,0.04737108250903942,-556.7632112810714,-431.63141434025806
0.00019099999999999998,-0.14010000957008842,0.04693916057436697,-555.0452348713261,-432.2108085099671
0.000192,-0.14065419863040202,0.04650666416874417,-553.3340073848859,-432.78037592388125
0.000193,-0.14120667983902838,0.04607360305999142,-551.6295319770949,-433.34023425343753
0.000194,-0.14175745994919303,0.04563998689885692,-549.931810771604,-433.8904999722837
0.000195,-0.14230654571574095,0.045205825220212395,-548.2408448883517,-434.4312883604149
0.000196,-0.14285394389414666,0.04477112744424455,-546.5566344709983,-434.9627135086364
0.000197,-0.14339966123955142,0.0443359028776419,-544.8791787138207,-435.48488832333675
