t,x,y,vx,vy
0.0,0.0,0.752,-18099.019192580738,0.0
1e-06,-0.018099019192580737,0.7518254758626678,-18094.822419829932,-348.8967414510442
2e-06,-0.03618964191803577,0.751302125622478,-18082.234500138235,-697.5112185537407
3e-06,-0.05426348332898504,0.7504303726757943,-18061.274297949883,-1045.5618073613568
4e-06,-0.07231218371811451,0.7492109214956316,-18031.97317324967,-1392.7683390407221
4.9999999999999996e-06,-0.09032742096286547,0.747644755815121,-17994.374855018574,-1738.852817088406
6e-06,-0.10830092281865125,0.7457331360990314,-17948.535265457536,-2083.540121978017
7e-06,-0.1262244790119666,0.7434775963179494,-17894.522296359606,-2426.5586992493572
8e-06,-0.14408995308632233,0.7408799400436354,-17832.41553937438,-2767.6412272188622
9e-06,-0.16188929395585885,0.7379422358877976,-17762.30597224981,-3106.5252606965446
9.999999999999999e-06,-0.1796145471237412,0.7346668123100307,-17684.295603451374,-3442.9538473343214
1.1e-05,-0.1972578655249895,0.7310562518239135,-17598.497077843294,-3776.676113500417
1.2e-05,-0.21481151995621742,0.7271133846332195,-17505.033246368403,-4107.447816870422
1.3e-05,-0.2322679090578053,0.7228412817328547,-17404.03670287948,-4435.03186324311
1.4e-05,-0.2496195688172867,0.718243247511461,-17295.649291453945,-4759.198785423666
1.4999999999999999e-05,-0.26685918156613864,0.7133228118946122,-17180.021587664436,-5079.727182363784
1.6e-05,-0.28397958444569965,0.7080837220691635,-17057.312357379382,-5396.404117102414
1.7e-05,-0.300973777321554,0.7025299338305914,-16927.687996730532,-5709.02547240799
1.8e-05,-0.31783493012937997,0.696665602596085,-16791.321956909,-6017.39626337827
1.8999999999999998e-05,-0.33455638963892387,0.6904950741267134,-16648.394157439103,-6321.330906603062
1.9999999999999998e-05,-0.35113168562639613,0.6840228750022167,-16499.09039153182,-6620.653445834052
2.1e-05,-0.3675545364491546,0.6772537028918587,-16343.601727039328,-6915.197734431065
2.2e-05,-0.38381885402001387,0.6701924166643503,-16182.123906421319,-7204.807575161995
2.3e-05,-0.3999187481818678,0.6628440263791257,-16014.856748995528,-7489.336818221537
2.4e-05,-0.4158485304865082,0.6552136832002504,-15842.003558582415,-7768.649418599359
2.4999999999999998e-05,-0.4316027173845466,0.6473066692729822,-15663.770539470312,-8042.619454169517
2.6e-05,-0.4471760328361742,0.6391283876015192,-15480.36622342617,-8311.131106088324
2.7e-05,-0.46256341035511794,0.6306843519647832,-15292.000910261693,-8574.078603276543
2.8e-05,-0.4777599945005468,0.6219801769052198,-15098.886124238468,-8831.366132923216
2.9e-05,-0.49276114183385206,0.6130215678235882,-14901.234088362178,-9082.907719082508
2.9999999999999997e-05,-0.5075624213591574,0.6038143112105807,-14699.257218378109,-9328.62707154196
3.1e-05,-0.522159614468106,0.5943642650438868,-14493.167638041117,-9568.45740722125
3.2e-05,-0.5365487144109266,0.5846773493770249,-14283.176716995673,-9802.341246415774
3.2999999999999996e-05,-0.5507259253169968,0.5747595371439262,-14069.494632368134,-10030.230186230427
3.4e-05,-0.5646876607891101,0.5646168452009056,-13852.329954946365,-10252.084653557478
3.5e-05,-0.5784305420964144,0.5542553256252943,-13631.889260603055,-10467.873639939713
3.6e-05,-0.591951395991541,0.543681057287687,-13408.376767410546,-10677.574420628287
3.7e-05,-0.6052472521777886,0.5329001377124607,-13181.993998697812,-10881.172260095576
3.7999999999999995e-05,-0.6183153404523813,0.5219186752389962,-12952.93947211589,-11078.660106198797
3.9e-05,-0.6311530875517973,0.5107427814938694,-12721.40841460717,-11270.038275112294
3.9999999999999996e-05,-0.6437581137249794,0.4993785641822059,-12487.592503017293,-11455.3141290571
4.1e-05,-0.6561282290599002,0.48783212020440986,-12251.679629946295,-11634.501748757539
4.2e-05,-0.6682614295884872,0.4761095291026019,-12013.853694308247,-11807.6216024482
