t,x,y,vx,vy
0.0,0.0,0.98329,-14286.123643931305,0.0
1e-05,-0.14286123643931306,0.973082372133124,-14142.392951353202,-2010.0371078934045
2e-05,-0.28280312019129594,0.942887222084034,-13708.920674802344,-3975.7906623048857
3.0000000000000004e-05,-0.4169663072891414,0.8933737422627352,-12996.859321043015,-5853.546108442775
4e-05,-0.5426404790217324,0.8256372418630367,-12024.449460744461,-7602.432828263302
5e-05,-0.657331879601821,0.7411637812104451,-10816.225383080953,-9185.684225366405
6.000000000000001e-05,-0.7588214936612447,0.641783313407673,-9401.979574386749,-10571.65122650436
7.000000000000001e-05,-0.8452118480894756,0.5296141002532888,-7815.569017782893,-11734.524083741968
8e-05,-0.9149613078238739,0.40700147209411913,-6093.651825459595,-12654.746578492674
9e-05,-0.966905619097502,0.27645401041064077,-4274.43791110886,-13319.134279870234
0.0001,-1.0002672406406699,0.14057998493109564,-2396.524378952609,-13720.73094346431
0.00011,-1.0146536254528986,0.0020264394147599396,-497.86810021217593,-13858.452396371025
0.00012000000000000002,-1.0100460383929233,-0.13657722999026564,1385.072177413919,-13736.57478878244
0.00013000000000000002,-0.9867807149498511,-0.27266994658196175,3218.01106067032,-13364.12461802075
0.00014000000000000001,-0.9455242057828563,-0.4038031774826884,4969.332254955884,-12754.222991771321
0.00015000000000000001,-0.887244646894442,-0.5276785002022125,6610.420290234788,-11923.428082293225
0.00016,-0.8131804897083172,-0.6421786902049369,8115.851736117196,-10891.109461226763
0.00017,-0.7248079607010748,-0.7453927905968213,9463.47355643941,-9678.87749874969
0.00018,-0.6238082323950437,-0.8356358045564892,10634.397219044507,-8310.081320928854
0.00019,-0.5120350039339867,-0.9114637401469344,11612.935815058188,-6809.380559290525
0.0002,-0.3914829289750468,-0.971684751941007,12386.508570090848,-5202.389537005505
0.00021,-0.2642571024531205,-1.015367081512629,12945.53342961839,-3515.3875863784415
0.00022,-0.13254363116890658,-1.0418444149413864,13283.324377545332,-1775.0856872670547
0.00023,0.0014188327200210793,-1.0507191631841108,13396.006127011882,-8.43728507191122
0.00024000000000000003,0.13536682259288518,-1.0418640407419915,13282.454975743987,1757.5202884622686
0.00025,0.26703934900609094,-1.015422177079915,12944.27099174842,3495.8081491986204
0.00026000000000000003,0.3942050823792171,-0.9718058491967603,12385.783249912267,5179.646609049161
