t,x,y,vx,vy
0.0006600000000000001,-0.12276601410042137,-0.988016080808437,13974.513691318069,-1716.305263518518
0.00067,0.017738468613361064,-0.9952889660129073,14078.781757419967,270.9667419014986
0.00068,0.1578834694420941,-0.9826775552149377,13901.758758975315,2253.753045812684
0.0006900000000000001,0.29486757611886427,-0.9504246657459952,13446.712400620163,4192.400693961555
0.0007000000000000001,0.42594991431686124,-0.8991662598041344,12722.483397637903,6048.071168183438
0.00071,0.548505173544622,-0.8299193824913483,11743.325066115245,7783.523125073417
0.00072,0.6600764758701994,-0.7440623985908257,10528.63248602576,9363.867095245172
0.0007300000000000001,0.7584250035664114,-0.6433078876919303,9102.565726129269,10757.276325509118
0.0007400000000000001,0.8415753584065252,-0.529668712484758,7493.57396884739,11935.63860425549
0.00075,0.9078557050977257,-0.40541792181240655,5733.829636731179,12875.13494300733
0.00076,0.9559318530273089,-0.2730432846746075,3858.583732696453,13556.73238534948
0.0007700000000000001,0.9848345522519437,-0.13519737026846948,1905.4554973802235,13966.579955193229
0.0007800000000000001,0.9939794189735454,0.005355810921855525,-86.32890382081177,14096.298802644666
0.00079,0.983179059513441,0.1457965118317454,-2076.7326796230095,13943.159907592593
0.0008,0.9526471264114555,0.2833061520626814,-4025.722823888481,13510.145197154317
0.0008100000000000001,0.9029942117406046,0.4151242439512476,-5894.085290542212,12805.890553083524
0.0008200000000000001,0.8352156567922755,0.538604163786303,-7644.223542014905,11844.511853157153
0.0008300000000000001,0.7506715296036766,0.6512666151383613,-9240.923473099381,10645.317828165575
0.00084,0.6510591880817378,0.7508496818101555,-10652.06852473691,9232.416046594251
0.0008500000000000001,0.5383790026535857,0.8353544429341138,-11849.290006310255,7634.220690546986
0.0008600000000000001,0.41489395472867807,0.9030852201157639,-12808.539198262135,5882.872895249819
0.0008700000000000001,0.2830839525561144,0.952683643551847,-13510.569656161953,4013.586237737145
0.00088,0.14559581164022886,0.9831558575714042,-13941.320221684975,2063.9314379047146
0.0008900000000000001,0.005189930712245605,0.993892332556902,-14092.191499677765,73.07545060120242
