t,x,y,vx,vy
0.0,0.0,1.0,-14049.36411530743,0.0
1e-05,-0.14003485315835654,0.9901791705837747,-13910.01309289245,-1967.2634824714123
2e-05,-0.27730566224253317,0.9608473174496667,-13496.597927697045,-3895.5116506477025
3.0000000000000004e-05,-0.4091081138561139,0.9125848062097601,-12817.319640678426,-5746.776665368847
4e-05,-0.5328461274584618,0.8463446495466879,-11885.603200343112,-7484.626611712564
5e-05,-0.6460828296028199,0.7634335673547631,-10719.82674308845,-9074.877194041183
6.000000000000001e-05,-0.7465883393052466,0.6654861486303202,-9342.955446174274,-10486.257328075986
7.000000000000001e-05,-0.8323834480136421,0.5544326387623825,-7782.08773942956,-11691.016268427666
8e-05,-0.9017783621038626,0.4324609933430722,-6067.923031319712,-12665.461171831412
9e-05,-0.9534057741781087,0.3019739437061747,-4234.161411645284,-13390.415405059757
0.0001,-0.9862476396239265,0.16554190880043032,-2316.8468724540653,-13851.589431059938
0.00011,-0.9996551548321038,0.02585266169319858,-353.6664603945371,-14039.857719811735
0.00012000000000000002,-0.9933615611010715,-0.11434128378262365,1616.7815600589515,-13951.436808135653
0.00013000000000000002,-0.9674875315355034,-0.25227656052569625,3555.7369890372356,-13587.961355310525
0.00014000000000000001,-0.9225390351717566,-0.38523308127484635,5425.030610945902,-12956.45679209053
0.00015000000000000001,-0.8593977111522604,-0.5105873835633948,7187.826875226306,-12069.20892490236
0.00016,-0.7793039240549531,-0.6258641651724257,8809.342591429573,-10943.532620988388
0.00017,-0.6838328074841817,-0.7287850187363749,10257.528220075463,-9601.44345006868
0.00018,-0.5748637347416975,-0.817313421517891,11503.698871278779,-8069.237878178806
0.00019,-0.45454378077734214,-0.8896951007102873,12523.102860136356,-6376.989281469734
0.0002,-0.32524585658335436,-0.9444929753601318,13295.41661536866,-4557.9686501624665
0.00021,-0.18952230362561454,-0.9806159723073121,13805.155898047753,-2648.0003597541836
0.00022,-0.05005482967249994,-0.9973411243149913,14041.994659542712,-684.7647681602818
0.00023,0.09039825360824363,-0.9943284823905276,14000.984446358316,1292.9393796208863
0.00024000000000000003,0.22905646867006205,-0.971628509416614,13682.66903225546,3245.9587294427774
0.00025,0.363172219482639,-0.9296817664895091,13093.090905217046,5135.560471984119
0.00026000000000000003,0.49008535865722436,-0.8693108543007311,12243.688330257413,6924.203537284027
0.00027,0.6072761827693172,-0.7917047266540911,11151.083911716843,8576.290266316006
0.00028000000000000003,0.7124157848413383,-0.698395648629577,9836.767844907254,10058.883096572818
0.00029,0.8034127362041846,-0.5912292245976873,8326.681323511262,11342.371247541936
0.00030000000000000003,0.8784551357855906,-0.4723280677097981,6650.7077966771085,12401.07319919066
0.00031,0.9360471524729581,-0.3440498190572967,4842.081885167189,13213.761920358378
0.00032,0.9750392941274357,-0.2089403479011684,2936.727704970538,13764.101309584505
0.00033000000000000005,0.9946517630078395,-0.0696830709343832,972.5400471792457,14040.984130335728
0.00034,0.9944903991205781,0.07095458449237405,-1011.3767325323302,14038.763814761143
0.00035000000000000005,0.9745548671345208,0.2101764833484482,-2975.496201801606,13757.374822066633
0.00036,0.9352389053393587,0.34521372132674444,-4880.667127067752,13202.338706529514
0.00037000000000000005,0.8773226227170099,0.47338005213462486,-6688.903678021637,12384.655605980386
0.00038,0.8019569983945597,0.5921256670582551,-8364.151851798433,11320.583430060575
0.00039000000000000005,0.7106409023823299,0.6990882255493533,-9873.015970574255,10031.30953385275
0.0004,0.6051911135231711,0.7921400954001006,-11185.430062827332,8542.522034535396
0.00041000000000000005,0.48770595620749096,0.8694308436655941,-12275.260255334018,6883.890100600172
0.00042,0.3605233082573087,0.929424122569711,-13120.825934642644,5088.464457940588
0.00043000000000000004,0.22617384556831777,0.9709282153802359,-13705.329328674516,3192.0109690284053
0.00044,0.08733048231841514,0.9931196424580585,-14017.185250307462,1232.2914173885738
0.00045000000000000004,-0.05324496287096864,0.9955593739042496,-14050.244971233034,-751.6934500454797
0.00046,-0.1927567955301525,0.9782013488478972,-13803.910491963663,-2720.483011908019
0.00047000000000000004,-0.328431063574961,0.9413931588333095,-13283.137781374948,-4634.942180185131
0.00048000000000000007,-0.457570657125139,0.8858689104857573,-12498.329820650048,-6457.037452658664
0.0004900000000000001,-0.5776088010995479,0.8127344373769739,-11465.122453113068,-8150.588389360215
0.0005,-0.6861598920497188,0.7234451797751853,-10204.068072658129,-9681.980029711478
0.00051,-0.7810666904664356,0.6197771910839761,-8740.224047559082,-11020.82275298132
0.0005200000000000001,-0.860442957276873,0.5037918589462341,-7102.654450289631,-12140.547282468948
0.0005300000000000001,-0.9227107164579196,0.37779504527770214,-5323.855132437684,-13018.92390705469
0.00054,-0.9666314325234495,0.24429145131794613,-3439.113438475896,-13638.49650814632
0.00055,-0.9913305099421559,0.10593509989120264,-1485.8148899681655,-13986.923604523437
0.0005600000000000001,-0.9963146491396949,-0.034523103506225755,497.29000665685385,-14057.22033494787
0.0005700000000000001,-0.9814817284834777,-0.17428971714131772,2470.845067700606,-13847.897065447094
0.00058,-0.9471230214202024,-0.31058396920379694,4395.6596965518265,-13362.992115279098
0.00059,-0.893917700644961,-0.44069275994394574,6233.477756458808,-12611.997925959937
0.0006000000000000001,-0.8229197247554515,-0.5620243984529909,7947.729720313876,-11609.681836312571
0.0006100000000000001,-0.7355373452164641,-0.6721600335263914,9504.253990450874,-10375.804458648428
0.00062,-0.6335056105423306,-0.7689017770519279,10871.973715923854,-8934.74046138758
0.00063,-0.5188523782792702,-0.8503165752857765,12023.516083180368,-7315.00833395842
