t,x,y,vx,vy
0.0,0.0,0.98329,-14286.123643931305,0.0
1e-05,-0.1423707719253212,0.9731358869169843,-14137.075732225643,-2034.0015514646786
2e-05,-0.2817879309560794,0.9428260441273191,-13695.607915249117,-4023.518926788972
3.0000000000000004e-05,-0.4153739321763664,0.8930207695318889,-12972.24527296875,-5925.623498346737
4e-05,-0.5403894317145572,0.8247985522220653,-11984.04467131433,-7699.805736439238
5e-05,-0.6542958484508632,0.7396265588705787,-10754.007187309753,-9309.020588728328
6.000000000000001e-05,-0.7548111398022819,0.6393214124692012,-9310.3148784575,-10720.576605552897
7.000000000000001e-05,-0.8399572547971312,0.5260019839298149,-7685.437178490493,-11906.839396907826
8e-05,-0.9080982038289485,0.4020361425721904,-5915.156116913257,-12845.733915654357
9e-05,-0.9579681778521169,0.26998349774974073,-4037.559110267848,-13521.043749099668
0.0001,-0.9886896191296626,0.1325361199315396,-2092.043828949695,-13922.517729787036
0.00011,-0.9997815574430483,-0.0075409237851638555,-118.37254468418428,-14045.803781165043
0.00012000000000000002,-0.9911588568562375,-0.1474676192946148,1844.1954711380924,-13892.236474539466
0.00013000000000000002,-0.9631232569302958,-0.2845043242916737,3757.6743859540584,-13468.508201862902
0.00014000000000000001,-0.916347237446872,-0.41600334450517884,5586.015085478167,-12786.254430101393
0.00015000000000000001,-0.8518517944793388,-0.539456053135499,7295.65934515876,-11861.581703815504
0.00016,-0.7709792012706305,-0.6525351096449337,8855.989460978872,-10714.563531157031
0.00017,-0.6753617563931437,-0.753131563142814,10239.682682695857,-9368.724669403156
0.00018,-0.5668874116663629,-0.8393868055305475,11422.98282304565,-7850.5292042527135
0.00019,-0.44766304015155095,-0.9097194677863161,12385.902842024194,-6188.882672366427
0.0002,-0.31997596520988564,-0.962847430937999,13112.372251925168,-4414.653667793622
0.00021,-0.18625423761094262,-0.9978051560604908,13590.342116670941,-2560.2161429801035
0.00022,-0.049026028905142266,-1.0139565316344699,13811.858485786292,-659.0101105304657
0.00023,0.08912158684762528,-1.0110033995026864,13773.112541780825,1254.8842513486377
0.00024000000000000003,0.22558425910642665,-0.9889898606575395,13474.47274842275,3147.165957246532
0.00025,0.3577822275964915,-0.9483023875806563,12920.501033049708,4983.733931928508
0.00026000000000000003,0.4832022663326715,-0.8896656892860362,12119.951662984036,6731.117161375812
0.00027,0.599439511314593,-0.8141341971161191,11085.748120792807,8356.921674039033
0.00028000000000000003,0.7042389152575915,-0.7230789723508422,9834.93009065532,9830.300198363097
0.00029,0.7955359792695154,-0.6181697896023719,8388.55980766343,11122.447907650401
0.00030000000000000003,0.8714962918144121,-0.50135213161685,6771.574698336572,12207.124350177133
0.00031,0.9305532661741456,-0.3748188500750317,5012.571698921611,13061.19751893051
0.00032,0.9714433181093276,-0.2409763110645098,3143.5081570735174,13665.201158390953
0.00033000000000000005,0.9932375775934712,-0.10240495924198678,1199.3050953509917,14003.89105047293
0.00034,0.9953690972701572,0.03818559526995116,-782.6588867138798,14066.780505106815
